Order_Date,Ship_Date,Product_Type,Product_Sub_Category,Unit_Price,QtyOrdered,Profit,Sales
2013-04-07,2013-04-08,Processed Meat,Tuna,4.71,1,-7.97,5.2
2013-04-08,2013-04-09,Processed Meat,Bacon,4.55,37,32.189499999999995,161.02
2013-04-08,2013-04-10,Preserved Food,Sundried Tomatoes,60.98,8,-378.0,483.24
2013-04-08,2013-04-10,Preserved Food,Marmalade,10.64,12,4.085999999999999,124.3
2013-04-08,2013-04-09,Processed Meat,Jelly Fish,3.48,6,-1045.25,33.64
2013-04-08,2013-04-17,Processed Meat,Oysters (Clam),6.3,1,1265.2800000000002,10.92
2013-04-09,2013-04-16,Processed Meat,Foie Gras,1.76,11,-3.36,18.7
2013-04-09,2013-04-12,Canned Foods,Quail Eggs,20.99,4,40.788,72.77
2013-04-09,2013-04-10,Processed Meat,Caviar,7.64,12,65.2878,94.62
2013-04-09,2013-04-16,Processed Meat,Foie Gras,1.76,3,-3.36,5.1
2013-04-10,2013-04-12,Processed Meat,Smoked Salmon,6.68,2,-18.24,15.04
2013-04-10,2013-04-12,Preserved Food,Jams,400.98,5,1112.4594,1612.26
2013-04-11,2013-04-12,Canned Foods,Wild Berry,499.99,1,212.97599999999997,520.09
2013-04-11,2013-04-13,Canned Foods,Quail Eggs,110.99,9,3109.824,893.04
2013-04-12,2013-04-12,Processed Meat,Jelly Fish,207.48,35,2164.64,6608.24
2013-04-12,2013-04-14,Processed Meat,Bacon,4.13,6,-68.1375,28.16
2013-04-12,2013-04-14,Canned Foods,Sliced Pineapple,2550.14,1,-7373.1282,2346.13
2013-04-13,2013-04-15,Processed Meat,Bacon,387.99,11,19.464,4162.05
2013-04-13,2013-04-15,Processed Meat,Bacon,18.99,12,2.5326000000000066,228.68
2013-04-13,2013-04-15,Preserved Food,Jams,124.49,10,-633.1773000000001,1219.72
2013-04-15,2013-04-17,Preserved Food,Marmalade,18.84,13,170.8233,247.57
2013-04-16,2013-04-18,Preserved Food,Marmalade,7.7,3,16.490999999999996,23.9
2013-04-16,2013-04-17,Processed Meat,Smoked Salmon,30.98,3,26.2089,96.68
2013-04-16,2013-04-18,Canned Foods,Sliced Pineapple,2550.14,2,-3798.0110999999997,4911.57
2013-04-17,2013-04-18,Processed Meat,Caviar,83.93,1,27.8,91.02
2013-04-17,2013-04-18,Processed Meat,Bacon,4.82,11,-142.8231,52.27
2013-04-17,2013-04-19,Processed Meat,Smoked Salmon,7.64,3,4.6614,24.18
2013-04-17,2013-04-18,Canned Foods,Quail Eggs,155.99,8,238.80419999999998,1039.52
2013-04-17,2013-04-19,Processed Meat,Bacon,18.94,11,149.2056,216.24
2013-04-18,2013-04-18,Processed Meat,Jelly Fish,21.78,48,137.0686,1055.98
2013-04-18,2013-04-19,Canned Foods,Quail Eggs,155.99,36,1380.3210000000001,4711.24
2013-04-18,2013-04-22,Processed Meat,Smoked Salmon,6.48,2,-17.58,15.27
2013-04-18,2013-04-20,Canned Foods,Sliced Pineapple,1938.02,1,-3974.4558,1996.16
2013-04-19,2013-04-19,Preserved Food,Marmalade,17.67,10,-27.048000000000002,187.54
2013-04-20,2013-04-24,Processed Meat,Fresh Water Eel,64.98,1,-110.07,64.26
2013-04-20,2013-04-20,Preserved Food,Jams,348.21,6,1158.8205,1679.45
2013-04-20,2013-04-21,Processed Meat,Fresh Water Eel,34.76,8,175.32,285.48
2013-04-21,2013-04-23,Processed Meat,Fresh Water Eel,14.97,1,-8.4,22.61
2013-04-21,2013-04-21,Preserved Food,Marmalade,7.59,5,-5.1520000000000294,37.22
2013-04-22,2013-04-27,Preserved Food,Jams,217.85,35,-526.478095,5740.62
2013-04-22,2013-04-24,Processed Meat,Smoked Salmon,11.48,49,78.89,570.43
2013-04-22,2013-04-24,Processed Meat,Pacific Squid,2.08,49,-85.58,100.08
2013-04-23,2013-04-24,Preserved Food,Sundried Tomatoes,238.4,3,41.83,658.18
2013-04-23,2013-04-25,Canned Foods,Quail Eggs,85.99,3,128.952,221.59
2013-04-23,2013-04-26,Canned Foods,Quail Eggs,155.99,9,781.7286,1132.94
2013-04-24,2013-04-29,Canned Foods,Sliced Pineapple,96.45,13,147.6,1191.73
2013-04-24,2013-04-27,Processed Meat,Smoked Salmon,6.48,2,-25.95,15.82
2013-04-25,2013-04-26,Canned Foods,Assorted Fruits,28.48,6,-1954.708,158.92
2013-04-25,2013-04-25,Processed Meat,Jelly Fish,363.25,2,294.39,680.95
2013-04-25,2013-04-27,Preserved Food,Marmalade,19.98,6,-10.4,129.74
2013-04-25,2013-04-26,Preserved Food,Marmalade,8.34,4,22.7976,33.04
2013-04-25,2013-04-26,Processed Meat,Smoked Salmon,8.17,10,56.3109,81.61
2013-04-25,2013-04-27,Processed Meat,Foie Gras,7.08,11,53.15,78.91
2013-04-25,2013-04-27,Processed Meat,Smoked Salmon,22.84,1,-4.17,25.39
2013-04-26,2013-04-27,Processed Meat,Fresh Water Eel,15.31,9,-90.72,142.54
2013-04-28,2013-04-29,Processed Meat,Bacon,4.13,9,-95.059,40.89
2013-04-28,2013-04-30,Canned Foods,Assorted Fruits,82.99,8,425.6678999999999,616.91
2013-04-28,2013-04-29,Preserved Food,Marmalade,7.59,2,-328.706,16.38
2013-04-29,2013-05-01,Canned Foods,Quail Eggs,65.99,41,655.911,2251.91
2013-04-29,2013-04-29,Processed Meat,Fresh Water Eel,16.91,9,-230.426,151.18
2013-04-29,2013-05-06,Preserved Food,Jams,376.13,2,53.279999999999994,620.42
2013-05-01,2013-05-02,Canned Foods,Quail Eggs,110.99,38,601.335,3696.09
2013-05-02,2013-05-03,Canned Foods,Assorted Fruits,29.89,14,277.0419,401.51
2013-05-02,2013-05-02,Processed Meat,Smoked Salmon,6.68,8,-38.57,52.97
2013-05-03,2013-05-04,Processed Meat,Foie Gras,2.84,3,-1.76,8.7
2013-05-03,2013-05-07,Processed Meat,Bacon,3.36,7,53.2602,25.01
2013-05-03,2013-05-05,Processed Meat,Jelly Fish,120.98,5,12.408,588.48
2013-05-03,2013-05-08,Preserved Food,Pickle,100.98,15,-335.77,1433.08
2013-05-04,2013-05-06,Canned Foods,Sliced Pineapple,1938.02,4,-397.51865999999995,8052.86
2013-05-05,2013-05-05,Processed Meat,Smoked Salmon,12.28,13,25.58,160.67
2013-05-06,2013-05-08,Preserved Food,Marmalade,25.38,2,45.006,51.81
2013-05-06,2013-05-07,Processed Meat,Smoked Salmon,9.11,15,100.36049999999999,145.45
2013-05-06,2013-05-06,Canned Foods,Wild Berry,299.99,16,334.95,4892.0
2013-05-06,2013-05-07,Processed Meat,Caviar,162.93,12,121.57799999999999,1862.4
2013-05-06,2013-05-08,Preserved Food,Marmalade,8.34,16,-1667.582,131.07
2013-05-07,2013-05-09,Canned Foods,Sliced Pineapple,150.98,1,-183.51200000000003,153.96
2013-05-07,2013-05-08,Processed Meat,Smoked Salmon,18.97,9,697.656,178.48
2013-05-07,2013-05-10,Processed Meat,Fresh Water Eel,9.71,7,1555.8839999999998,71.97
2013-05-07,2013-05-09,Canned Foods,Assorted Fruits,27.48,1,-101.41,28.87
2013-05-09,2013-05-11,Processed Meat,Jelly Fish,56.96,2,-311.038,114.45
2013-05-09,2013-05-11,Canned Foods,Quail Eggs,55.99,2,-1356.6677124000003,88.35
2013-05-09,2013-05-10,Processed Meat,Smoked Salmon,6.68,14,57.804,91.39
2013-05-10,2013-05-11,Processed Meat,Smoked Salmon,6.48,7,485.8413,48.53
2013-05-10,2013-05-12,Processed Meat,Smoked Salmon,4.98,5,-50.05,25.57
2013-05-10,2013-05-13,Canned Foods,Quail Eggs,55.99,12,-170.96800000000002,551.35
2013-05-11,2013-05-12,Canned Foods,Wild Berry,599.99,2,-1352.68,1126.06
2013-05-11,2013-05-13,Canned Foods,Quail Eggs,65.99,8,156.114,444.08
2013-05-12,2013-05-14,Processed Meat,Smoked Salmon,6.48,3,-31.63,20.41
2013-05-12,2013-05-12,Processed Meat,Foie Gras,2.78,15,-2.4,39.87
2013-05-12,2013-05-15,Processed Meat,Tuna,2.62,10,18.043499999999998,26.15
2013-05-12,2013-05-17,Processed Meat,Fresh Water Eel,193.17,9,-239.274,1710.18
2013-05-12,2013-05-13,Processed Meat,Smoked Salmon,6.98,7,103.572,45.46
2013-05-12,2013-05-14,Processed Meat,Bacon,7.1,12,-97.06,83.66
2013-05-13,2013-05-15,Processed Meat,Bacon,4.13,5,-6.09,22.11
2013-05-13,2013-05-16,Preserved Food,Marmalade,55.5,14,-1413.18,794.0
2013-05-17,2013-05-24,Preserved Food,Sundried Tomatoes,113.98,10,240.642,1191.74
2013-05-18,2013-05-19,Preserved Food,Sundried Tomatoes,25.98,14,4.644,377.85
2013-05-18,2013-05-19,Processed Meat,Tuna,2.98,1,-31.248,3.37
2013-05-19,2013-05-19,Processed Meat,Fresh Water Eel,20.98,15,-1637.52,344.36
2013-05-20,2013-05-23,Processed Meat,Smoked Salmon,5.78,11,-138.92,69.25
2013-05-20,2013-05-21,Processed Meat,Foie Gras,22.99,2,132.546,46.61
2013-05-21,2013-05-22,Processed Meat,Bacon,3.74,7,-60.9615,26.82
2013-05-21,2013-05-26,Processed Meat,Smoked Salmon,5.18,1,-4.09,10.17
2013-05-21,2013-05-22,Processed Meat,Bacon,7.3,16,-171.166,124.95
2013-05-21,2013-05-22,Canned Foods,Assorted Fruits,30.42,16,-60.98,518.81
2013-05-21,2013-05-23,Processed Meat,Oysters (Clam),4.91,9,28.897199999999998,41.88
2013-05-22,2013-05-26,Canned Foods,Assorted Fruits,19.98,6,-53.82,113.76
2013-05-22,2013-05-23,Processed Meat,Tuna,1.26,15,-98.434,20.26
2013-05-22,2013-05-22,Processed Meat,Fresh Water Eel,64.65,15,-9.828,949.61
2013-05-23,2013-05-24,Preserved Food,Marmalade,22.72,8,-1646.792,171.59
2013-05-23,2013-05-26,Preserved Food,Jams,296.18,6,-31.948,1476.19
2013-05-23,2013-05-25,Canned Foods,Assorted Fruits,40.98,9,-47.308800000000005,342.71
2013-05-25,2013-05-28,Processed Meat,Oysters (Clam),3.08,27,28.47,88.79
2013-05-25,2013-05-27,Processed Meat,Tuna,1.81,65,-4.17,109.21
2013-05-25,2013-05-27,Processed Meat,Fresh Water Eel,16.06,44,-44.92,767.31
2013-05-25,2013-05-25,Processed Meat,Smoked Salmon,6.48,1,-44.730000000000004,15.73
2013-05-25,2013-05-27,Processed Meat,Smoked Salmon,30.98,11,1710.876,327.4
2013-05-25,2013-05-27,Canned Foods,Quail Eggs,200.99,8,-195.65,1323.27
2013-05-25,2013-05-27,Canned Foods,Quail Eggs,125.99,12,913.3185,1323.65
2013-05-26,2013-05-28,Processed Meat,Jelly Fish,41.71,16,0.516,635.06
2013-05-26,2013-05-27,Processed Meat,Bacon,5.34,4,274.686,20.61
2013-05-28,2013-06-02,Canned Foods,Quail Eggs,65.99,7,165.50099999999998,394.37
2013-05-28,2013-05-30,Processed Meat,Smoked Salmon,6.48,13,7.565999999999999,81.45
2013-05-28,2013-05-29,Canned Foods,Assorted Fruits,17.48,12,142.70579999999998,206.82
2013-05-29,2013-06-05,Processed Meat,Bacon,4.91,15,-56.602000000000004,78.85
2013-05-29,2013-05-29,Preserved Food,Marmalade,92.23,6,80.8,575.69
2013-05-29,2013-05-29,Processed Meat,Foie Gras,2.88,8,8.13,22.78
2013-05-29,2013-05-31,Canned Foods,Quail Eggs,205.99,4,-54.362,693.22
2013-05-29,2013-05-30,Processed Meat,Foie Gras,1.68,16,-4.56,25.02
2013-05-30,2013-06-01,Preserved Food,Pickle,100.98,40,-277.63,3840.27
2013-05-30,2013-06-01,Canned Foods,Quail Eggs,65.99,48,134.73,2457.3
2013-05-30,2013-05-31,Preserved Food,Sundried Tomatoes,135.99,3,-246.21,434.6
2013-05-30,2013-06-01,Preserved Food,Pickle,100.98,10,-277.63,960.07
2013-05-30,2013-06-01,Canned Foods,Quail Eggs,65.99,12,134.73,614.32
2013-05-30,2013-05-31,Preserved Food,Marmalade,10.64,14,-14.27,145.57
2013-05-31,2013-06-07,Processed Meat,Smoked Salmon,6.48,14,-179.11,90.21
2013-05-31,2013-05-31,Processed Meat,Smoked Salmon,6.48,6,-10.85,43.21
2013-06-01,2013-06-02,Preserved Food,Sundried Tomatoes,122.99,8,-840.616,983.11
2013-06-01,2013-06-02,Canned Foods,Assorted Fruits,50.98,7,-63.239999999999995,352.01
2013-06-01,2013-06-02,Processed Meat,Smoked Salmon,35.44,1,-10.016,40.42
2013-06-01,2013-06-01,Processed Meat,Bacon,4.49,4,-1137.15,17.73
2013-06-02,2013-06-04,Preserved Food,Pickle,70.98,7,-303.28000000000003,518.06
2013-06-02,2013-06-04,Canned Foods,Quail Eggs,20.99,12,-76.78,212.55
2013-06-02,2013-06-07,Preserved Food,Marmalade,2.08,15,-120.92,35.02
2013-06-03,2013-06-10,Processed Meat,Smoked Salmon,6.48,6,-68.232,43.14
2013-06-03,2013-06-03,Processed Meat,Fresh Water Eel,20.98,5,-356.616,117.54
2013-06-03,2013-06-05,Canned Foods,Quail Eggs,65.99,3,-164.9208,167.64
2013-06-03,2013-06-04,Processed Meat,Bacon,5.98,8,31.995299999999997,46.37
2013-06-03,2013-06-05,Preserved Food,Marmalade,60.65,13,406.692,744.42
2013-06-04,2013-06-06,Processed Meat,Bacon,12.97,3,-571.5555999999999,37.12
2013-06-05,2013-06-07,Processed Meat,Jelly Fish,363.25,5,251.16,1756.68
2013-06-07,2013-06-10,Processed Meat,Jelly Fish,363.25,1,223.44119999999998,343.78
2013-06-07,2013-06-09,Preserved Food,Marmalade,22.98,13,231.48,315.86
2013-06-07,2013-06-09,Processed Meat,Jelly Fish,4.06,8,-92.16799999999999,32.71
2013-06-07,2013-06-08,Processed Meat,Tuna,1.26,4,-5.424,5.18
2013-06-08,2013-06-09,Processed Meat,Jelly Fish,328.14,3,-473.66,1108.2
2013-06-08,2013-06-09,Canned Foods,Quail Eggs,65.99,72,791.901,4126.07
2013-06-08,2013-06-08,Processed Meat,Foie Gras,4.84,1,-4.5200000000000005,5.24
2013-06-08,2013-06-09,Processed Meat,Foie Gras,1.6,15,-14.224,23.82
2013-06-09,2013-06-10,Preserved Food,Marmalade,19.98,9,31.524,177.39
2013-06-10,2013-06-11,Processed Meat,Caviar,9.78,1,661.1400000000001,11.89
2013-06-10,2013-06-12,Processed Meat,Foie Gras,21.38,4,-606.6062002000001,85.37
2013-06-10,2013-06-12,Preserved Food,Jams,145.98,1,176.52599999999998,166.16
2013-06-12,2013-06-14,Processed Meat,Jelly Fish,46.89,14,446.46449999999993,647.05
2013-06-12,2013-06-13,Preserved Food,Marmalade,6.64,19,-30.432,131.32
2013-06-13,2013-06-14,Processed Meat,Bacon,16.51,15,164.46149999999997,238.35
2013-06-13,2013-06-14,Processed Meat,Smoked Salmon,55.48,8,313.98449999999997,455.05
2013-06-13,2013-06-14,Processed Meat,Fresh Water Eel,78.8,17,-878.376,1351.62
2013-06-13,2013-06-14,Processed Meat,Bacon,2.08,4,-130.56119999999999,13.69
2013-06-15,2013-06-17,Preserved Food,Sundried Tomatoes,320.98,2,-243.5097,759.6
2013-06-15,2013-06-17,Processed Meat,Foie Gras,2.21,72,10.029900000000001,161.55
2013-06-18,2013-06-19,Canned Foods,Assorted Fruits,0.99,6,-361.30752,7.11
2013-06-19,2013-06-21,Processed Meat,Bacon,22.38,27,-56.212,631.14
2013-06-19,2013-06-20,Preserved Food,Sundried Tomatoes,60.98,45,-626.08,2514.69
2013-06-19,2013-06-21,Processed Meat,Foie Gras,2.88,72,28.89,218.49
2013-06-19,2013-06-21,Processed Meat,Bacon,22.38,7,-44.9696,163.63
2013-06-19,2013-06-20,Preserved Food,Sundried Tomatoes,60.98,11,-500.86400000000003,614.7
2013-06-19,2013-06-21,Processed Meat,Foie Gras,2.88,18,34.668,54.62
2013-06-20,2013-06-22,Canned Foods,Sliced Pineapple,13.99,2,-30.067200000000003,30.19
2013-06-20,2013-06-21,Processed Meat,Foie Gras,37.74,16,429.7458,622.82
2013-06-20,2013-06-23,Preserved Food,Jams,227.55,18,2204.172,4229.32
2013-06-22,2013-06-23,Processed Meat,Smoked Salmon,5.78,18,-57.160000000000004,104.28
2013-06-23,2013-06-24,Canned Foods,Quail Eggs,65.99,8,712.68,430.78
2013-06-24,2013-06-26,Preserved Food,Marmalade,36.65,18,-366.664,641.97
2013-06-25,2013-06-27,Processed Meat,Smoked Salmon,4.28,12,-22.56,73.71
2013-06-27,2013-06-28,Processed Meat,Bacon,15.16,6,219.97799999999998,94.44
2013-06-28,2013-06-30,Processed Meat,Bacon,223.98,12,-18.032000000000004,2584.53
2013-06-28,2013-06-29,Preserved Food,Sundried Tomatoes,122.99,13,-93.43599999999999,1636.9
2013-06-29,2013-06-30,Canned Foods,Quail Eggs,205.99,17,2021.7827999999997,2930.12
2013-06-29,2013-06-30,Processed Meat,Caviar,83.93,14,838.8467999999999,1215.72
2013-06-29,2013-06-30,Processed Meat,Smoked Salmon,22.84,5,72.432,112.67
2013-06-30,2013-06-30,Processed Meat,Oysters (Clam),2.61,17,17.130900000000004,44.52
2013-07-01,2013-07-03,Preserved Food,Jams,179.29,16,-2209.5640000000003,2440.91
2013-07-02,2013-07-03,Preserved Food,Sundried Tomatoes,60.98,4,25.704,240.63
2013-07-04,2013-07-06,Processed Meat,Fresh Water Eel,165.2,13,1497.3345,2170.05
2013-07-06,2013-07-07,Preserved Food,Marmalade,8.75,14,-120.04656,120.04
2013-07-07,2013-07-07,Canned Foods,Quail Eggs,115.99,15,1024.9122,1485.38
2013-07-08,2013-07-10,Canned Foods,Sliced Pineapple,200.97,10,1067.6025,1547.25
2013-07-08,2013-07-10,Processed Meat,Jelly Fish,4.48,14,-1637.71488,79.01
2013-07-08,2013-07-09,Processed Meat,Smoked Salmon,22.84,17,187.81056,423.35
2013-07-08,2013-07-10,Processed Meat,Fresh Water Eel,225.02,9,603.3503999999999,2050.93
2013-07-08,2013-07-10,Processed Meat,Smoked Salmon,30.98,2,2418.9719999999998,67.28
2013-07-09,2013-07-11,Preserved Food,Sundried Tomatoes,320.98,38,2245.24,13255.99
2013-07-09,2013-07-10,Processed Meat,Smoked Salmon,4.76,1,-1.82,5.68
2013-07-09,2013-07-09,Processed Meat,Foie Gras,4.28,59,25.88,245.26
2013-07-09,2013-07-10,Canned Foods,Quail Eggs,125.99,18,-161.117,1752.23
2013-07-09,2013-07-10,Processed Meat,Smoked Salmon,21.98,25,40.11,539.07
2013-07-09,2013-07-11,Processed Meat,Bacon,3.81,2,-341.044704,9.64
2013-07-09,2013-07-11,Canned Foods,Quail Eggs,179.99,16,-23.407999999999998,2469.01
2013-07-09,2013-07-12,Processed Meat,Smoked Salmon,5.78,13,-61.04016000000001,71.54
2013-07-10,2013-07-12,Processed Meat,Fresh Water Eel,16.91,17,-204.918,291.95
2013-07-11,2013-07-12,Processed Meat,Caviar,60.98,2,142.4844,138.49
2013-07-12,2013-07-14,Processed Meat,Foie Gras,6.68,2,170.274,13.36
2013-07-13,2013-07-15,Canned Foods,Quail Eggs,205.99,10,1280.6192999999998,1855.97
2013-07-15,2013-07-17,Processed Meat,Foie Gras,19.84,8,207.858,155.16
2013-07-15,2013-07-17,Processed Meat,Tuna,3.29,18,-100.8826,62.0
2013-07-16,2013-07-16,Processed Meat,Foie Gras,2.78,8,0.8268800000000007,22.93
2013-07-16,2013-07-17,Processed Meat,Fresh Water Eel,15.42,1,-33.38832,18.18
2013-07-16,2013-07-17,Processed Meat,Bacon,24.92,9,-40.361999999999995,212.23
2013-07-16,2013-07-18,Canned Foods,Sliced Pineapple,306.14,11,-177.24,3196.77
2013-07-16,2013-07-25,Processed Meat,Smoked Salmon,4.98,9,-8.288,47.04
2013-07-17,2013-07-18,Processed Meat,Bacon,16.74,16,24.312,274.93
2013-07-17,2013-07-19,Processed Meat,Bacon,59.78,4,39.882,252.43
2013-07-17,2013-07-19,Processed Meat,Foie Gras,11.66,16,-19.2878,189.79
2013-07-18,2013-07-20,Processed Meat,Pacific Squid,3.14,12,-48.11712,37.79
2013-07-20,2013-07-20,Processed Meat,Bacon,4.98,36,-54.0845,193.21
2013-07-20,2013-07-22,Preserved Food,Marmalade,7.59,39,13.44,277.9
2013-07-20,2013-07-21,Processed Meat,Tuna,2.18,55,6.67,120.8
2013-07-20,2013-07-27,Processed Meat,Oysters (Clam),4.13,7,21.452099999999998,31.09
2013-07-20,2013-07-29,Preserved Food,Marmalade,209.84,4,600.231,869.9
2013-07-21,2013-07-22,Preserved Food,Sundried Tomatoes,270.98,1,-414.7776,280.45
2013-07-21,2013-07-22,Preserved Food,Marmalade,55.5,4,-165.86544,251.49
2013-07-21,2013-07-22,Processed Meat,Fresh Water Eel,15.51,8,7.9967999999999995,134.19
2013-07-21,2013-07-23,Canned Foods,Sliced Pineapple,80.97,15,469.9616,1200.38
2013-07-21,2013-07-22,Processed Meat,Smoked Salmon,5.28,13,-87.81648000000001,71.71
2013-07-22,2013-07-23,Processed Meat,Bacon,15.01,14,-8.590499999999999,231.13
2013-07-22,2013-07-24,Processed Meat,Jelly Fish,11.97,15,8.466,172.16
2013-07-22,2013-07-27,Processed Meat,Smoked Salmon,15.04,11,41.334,169.31
2013-07-23,2013-07-24,Canned Foods,Sliced Pineapple,13.99,46,-37.9407,613.65
2013-07-23,2013-07-24,Preserved Food,Marmalade,23.99,7,-115.68199999999999,163.23
2013-07-25,2013-07-27,Canned Foods,Quail Eggs,65.99,11,136.554,615.77
2013-07-27,2013-07-27,Canned Foods,Sliced Pineapple,200.97,11,1225.5479999999998,2009.5
2013-07-27,2013-08-05,Preserved Food,Marmalade,105.34,4,-2549.176,439.45
2013-07-27,2013-08-01,Preserved Food,Marmalade,39.89,15,391.22999999999996,567.0
2013-07-27,2013-07-29,Processed Meat,Oysters (Clam),4.91,1,1.4144,5.05
2013-07-28,2013-07-28,Preserved Food,Marmalade,70.71,14,-751.8801599999999,951.56
2013-07-29,2013-07-31,Processed Meat,Caviar,15.67,2,5.507999999999999,30.96
2013-07-29,2013-07-30,Processed Meat,Smoked Salmon,5.98,7,10.62,41.51
2013-07-29,2013-07-31,Canned Foods,Assorted Fruits,6.6,14,30.113999999999997,95.6
2013-07-29,2013-07-31,Canned Foods,Quail Eggs,155.99,8,72.006,1127.31
2013-07-29,2013-07-30,Preserved Food,Marmalade,6.28,14,4.5300000000000065,89.26
2013-07-29,2013-07-31,Processed Meat,Fresh Water Eel,20.98,1,-189.14280000000002,37.6
2013-07-31,2013-08-01,Preserved Food,Jams,150.98,1,25.20675,148.34
2013-07-31,2013-08-03,Canned Foods,Assorted Fruits,2.12,10,-29.21136,23.15
2013-07-31,2013-08-02,Processed Meat,Smoked Salmon,11.34,2,-33.80784,25.87
2013-07-31,2013-08-01,Processed Meat,Smoked Salmon,48.91,6,199.98269999999997,289.83
2013-07-31,2013-08-04,Processed Meat,Bacon,24.92,2,-22.056264,56.92
2013-07-31,2013-08-04,Processed Meat,Pacific Squid,10.98,15,55.67296,170.55
2013-08-01,2013-08-03,Canned Foods,Sliced Pineapple,3502.14,3,-1808.821524,10567.36
2013-08-01,2013-08-02,Preserved Food,Marmalade,4.95,17,28.59,90.14
2013-08-01,2013-08-02,Processed Meat,Fresh Water Eel,14.98,20,-60.928000000000004,321.52
2013-08-02,2013-08-07,Preserved Food,Pickle,100.98,9,-83.55344000000001,888.48
2013-08-02,2013-08-07,Preserved Food,Pickle,70.98,25,162.50135999999998,1858.23
2013-08-02,2013-08-04,Preserved Food,Jams,182.55,8,-249.98192000000006,1491.25
2013-08-02,2013-08-04,Processed Meat,Jelly Fish,46.89,6,193.94519999999997,281.08
2013-08-03,2013-08-04,Processed Meat,Bacon,3.98,3,-42.35,13.95
2013-08-04,2013-08-06,Processed Meat,Smoked Salmon,6.48,2,-6.987520000000002,15.48
2013-08-04,2013-08-06,Canned Foods,Quail Eggs,35.99,24,500.00849999999997,724.65
2013-08-04,2013-08-05,Processed Meat,Tuna,3.95,12,-20.253800000000002,47.97
2013-08-04,2013-08-06,Processed Meat,Fresh Water Eel,64.98,3,20.91,188.52
2013-08-04,2013-08-05,Preserved Food,Marmalade,10.64,20,-16.578400000000002,215.36
2013-08-07,2013-08-08,Canned Foods,Sliced Pineapple,535.64,22,8202.5682,11887.78
2013-08-07,2013-08-07,Processed Meat,Tuna,1.98,11,-5.87664,20.83
2013-08-08,2013-08-08,Processed Meat,Fresh Water Eel,9.71,1,6.3342,13.92
2013-08-09,2013-08-10,Canned Foods,Sliced Pineapple,400.97,15,3793.1852999999996,5497.37
2013-08-10,2013-08-11,Processed Meat,Foie Gras,11.66,92,-162.24,1075.74
2013-08-10,2013-08-12,Processed Meat,Bacon,8.6,1,18.912,11.77
2013-08-10,2013-08-11,Processed Meat,Fresh Water Eel,165.2,5,8004.156,769.92
2013-08-10,2013-08-14,Processed Meat,Smoked Salmon,6.48,6,-14.640720000000002,39.94
2013-08-12,2013-08-12,Processed Meat,Foie Gras,11.97,76,-81.9413,912.06
2013-08-12,2013-08-16,Preserved Food,Jams,159.31,34,11.034899999999999,5689.28
2013-08-12,2013-08-13,Canned Foods,Assorted Fruits,4.77,5,-12.91928,22.79
2013-08-12,2013-08-14,Processed Meat,Smoked Salmon,40.99,25,6.48,1020.2
2013-08-12,2013-08-12,Processed Meat,Bacon,4.24,4,-6.090124000000001,25.29
2013-08-12,2013-08-12,Preserved Food,Marmalade,12.58,25,222.48391999999996,323.42
2013-08-12,2013-08-17,Processed Meat,Oysters (Clam),4.13,18,32.574,80.78
2013-08-13,2013-08-13,Processed Meat,Bacon,3.89,25,-111.835936,96.56
2013-08-14,2013-08-16,Canned Foods,Quail Eggs,85.99,76,897.867,5546.06
2013-08-14,2013-08-16,Processed Meat,Bacon,3.36,3,-10.839348000000001,13.54
2013-08-14,2013-08-16,Preserved Food,Pickle,70.98,23,377.02648,1706.04
2013-08-14,2013-08-15,Processed Meat,Smoked Salmon,40.99,16,363.06312,677.0
2013-08-14,2013-08-16,Processed Meat,Bacon,24.95,5,-106.554,133.53
2013-08-14,2013-08-15,Processed Meat,Smoked Salmon,4.0,11,-680.568,41.49
2013-08-14,2013-08-14,Processed Meat,Jelly Fish,41.71,14,200.1189,567.62
2013-08-15,2013-08-16,Processed Meat,Fresh Water Eel,178.47,15,1825.2500999999997,2645.29
2013-08-16,2013-08-18,Processed Meat,Foie Gras,3.28,52,-89.06,190.52
2013-08-16,2013-08-18,Processed Meat,Smoked Salmon,6.48,10,-146.944,65.86
2013-08-16,2013-08-18,Canned Foods,Quail Eggs,65.99,12,202.97303999999997,661.28
2013-08-16,2013-08-18,Preserved Food,Sundried Tomatoes,70.98,9,-162.15032000000002,640.97
2013-08-16,2013-08-18,Processed Meat,Smoked Salmon,4.98,9,-14.992640000000002,46.63
2013-08-17,2013-08-19,Processed Meat,Fresh Water Eel,15.14,20,46.47,280.21
2013-08-17,2013-08-24,Processed Meat,Tuna,4.71,24,14.01064,116.58
2013-08-18,2013-08-25,Canned Foods,Quail Eggs,7.99,48,-111.90486999999999,338.71
2013-08-18,2013-08-20,Processed Meat,Bacon,22.38,17,-57.283248000000015,364.92
2013-08-18,2013-08-19,Canned Foods,Assorted Fruits,29.99,18,338.22536,541.6
2013-08-18,2013-08-23,Processed Meat,Smoked Salmon,55.98,1,-338.282,62.13
2013-08-18,2013-08-20,Processed Meat,Fresh Water Eel,89.83,21,-437.6231200000001,1874.5
2013-08-18,2013-08-19,Processed Meat,Smoked Salmon,6.48,7,-20.212080000000004,51.02
2013-08-19,2013-08-20,Preserved Food,Marmalade,39.98,92,215.11,3507.5
2013-08-19,2013-08-24,Preserved Food,Jams,179.29,18,144.31431999999998,3145.43
